RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1077343	-1598554	21.521642	13.126126	21:31:18N	13:07:34E	33QUD0591081046	NF33-09	L	LCTY		NG	01				N				AFOUNKI	Afounki	Afounki	AFOUNKI	Afounki	Afounki		2012-02-09	1,2,3,4,5	1			1993-09-01		
1	10124802	10365829	13.540009	7.669758	13:32:24N	7:40:11E	32PLV5605397246	ND32-10	L	RESF		NG	04				N			Forêt Classée	FORETCLASSEEDEDANKADADODO	Forêt Classée de Dan Kada Dodo	Foret Classee de Dan Kada Dodo	DANKADADODO FORETCLASSEEDE	Dan Kada Dodo, Forêt Classée de	Dan Kada Dodo, Foret Classee de		2012-02-23	1,2,3,4	1			2008-02-27		
1	10264011	10624941	14.325974	7.636133	14:19:34N	7:38:10E	32PLA5291384211	ND32-06	L	LCTY		NG	04				N				MAJIKAY	Majikay	Majikay	MAJIKAY	Majikay	Majikay		2012-02-23	1,2,3,4	1			2008-08-21		
1	10264058	10624988	14.244961	7.606537	14:14:42N	7:36:24E	32PLA4966675268	ND32-06	L	LCTY		NG	04				N				MAYSABAROU	Maysabarou	Maysabarou	MAYSABAROU	Maysabarou	Maysabarou		2012-02-23	1,2,3,4	1			2008-08-21		
1	10264083	10625013	14.196257	7.903774	14:11:47N	7:54:14E	32PLA8171269709	ND32-06	L	LCTY		NG	04				N				ALLABARA	Allabara	Allabara	ALLABARA	Allabara	Allabara		2012-02-23	1,2,3,4	1			2008-08-21		
1	10124815	10365849	13.542628	7.722275	13:32:33N	7:43:20E	32PLV6173997505	ND32-10	L	LCTY		NG	04				N				TANIMA	Tanima	Tanima	TANIMA	Tanima	Tanima		2012-02-23	1,2,3,4	1			2008-02-27		
1	10121031	10360220	13.278877	7.545988	13:16:44N	7:32:46E	32PLV4248868435	ND32-10	L	LCTY		NG	04				N				DAWAFARGA	Dawa Farga	Dawa Farga	DAWAFARGA	Dawa Farga	Dawa Farga		2012-02-23	1,2,3,4	1			2008-02-26		
1	-1083998	9173714	14.598643	7.069724	14:35:55N	7:04:11E	32PKB9206414818	ND32-05	L	LCTY		NG	04				V				MAJAROUA	Majaroua	Majaroua	MAJAROUA	Majaroua	Majaroua		2012-02-23	1,2,3,4,5,6,7,8,9				2008-08-21		
1	-1083998	-1607808	14.598643	7.069724	14:35:55N	7:04:11E	32PKB9206414818	ND32-05	L	LCTY		NG	04				N				MAJARWA	Majarwa	Majarwa	MAJARWA	Majarwa	Majarwa		2012-02-23	1,2,3,4,5,6,7,8,9	1			2008-08-21		
3	-1079825	-1601995	14.416667	2.333333	14:25:00N	2:20:00E	31PDR2813693913	ND31-06	L	RGN		NG	00				N				DJERMAGANDA	Djerma Ganda	Djerma Ganda	DJERMAGANDA	Djerma Ganda	Djerma Ganda		2012-02-23	1,2,3,4,5	1			1993-09-01		
1	10101222	10322180	13.965265	7.90957	13:57:55N	7:54:34E	32PLA8222044155	ND32-10	L	LCTY		NG	04				N				KOUDOUMA	Koudouma	Koudouma	KOUDOUMA	Koudouma	Koudouma		2012-02-23	1,2,3,4	1			2008-02-07		
1	10101584	10322595	13.849424	7.915872	13:50:58N	7:54:57E	32PLA8284231339	ND32-10	L	LCTY		NG	04				N				KOURBATIE	Kourbatié	Kourbatie	KOURBATIE	Kourbatié	Kourbatie		2012-02-23	1,2,3,4	1			2008-02-08		
1	10264065	10624995	14.061503	7.91762	14:03:41N	7:55:03E	32PLA8313854796	ND32-06	L	LCTY		NG	04				N				MAYMODA	Maymoda	Maymoda	MAYMODA	Maymoda	Maymoda		2012-02-23	1,2,3,4	1			2008-08-21		
1	10264022	10624952	14.571875	7.550361	14:34:19N	7:33:01E	32PLB4383311471	ND32-06	L	LCTY		NG	04				N				NAANTCHI	Naantchi	Naantchi	NAANTCHI	Naantchi	Naantchi		2012-02-23	1,2,3,4	1			2008-08-21		
3	11636650	13962250	12.89312	2.754442	12:53:35N	2:45:16E	31PDQ7336025329	ND31-14	L	LCTY		NG	03				N				TAHIFA	Tahifa	Tahifa	TAHIFA	Tahifa	Tahifa		2012-10-12	1,2	1			2012-10-12		
3	11636651	13962251	12.853788	2.759474	12:51:14N	2:45:34E	31PDQ7390220979	ND31-14	L	LCTY		NG	03				N				TOLADO	Tolado	Tolado	TOLADO	Tolado	Tolado		2012-10-12	1,2	1			2012-10-12		
3	11636751	13962447	12.887708	2.916153	12:53:16N	2:54:58E	31PDQ9090324719	ND31-14	L	AREA		NG	03				N				DALLOBASSO	Dallo Basso	Dallo Basso	DALLOBASSO	Dallo Basso	Dallo Basso		2012-10-12	1,2	1			2012-10-12		
3	11636751	13962448	12.887708	2.916153	12:53:16N	2:54:58E	31PDQ9090324719	ND31-14	L	AREA		NG	03				V				BOBOY	Boboy	Boboy	BOBOY	Boboy	Boboy		2012-10-12	1,2				2012-10-12		
3	11636752	13962449	12.855891	2.802165	12:51:21N	2:48:08E	31PDQ7853421208	ND31-14	L	AREA		NG	03				N				FAKARA	Fakara	Fakara	FAKARA	Fakara	Fakara		2012-10-12	1,2	1			2012-10-12		
3	10315632	10709217	12.7378	2.8172	12:44:16N	2:49:02E	31PDQ8015608147	ND31-14	L	LCTY		NG	03				N				KONGORE	Kongoré	Kongore	KONGORE	Kongoré	Kongore		2012-10-11	1,2,3,4	1			2008-10-06		
3	11636701	13962432	12.785209	2.75404	12:47:07N	2:45:15E	31PDQ7330513396	ND31-14	L	LCTY		NG	03				N				GOROTCHO	Gorotcho	Gorotcho	GOROTCHO	Gorotcho	Gorotcho		2012-10-12	1,2	1			2012-10-12		
1	10282820	10657977	14.590012	2.804106	14:35:24N	2:48:15E	31PDS7890012989	ND31-06	L	LCTY		NG	09				N				TONDLKIRE	Tondl Kiré	Tondl Kire	TONDLKIRE	Tondl Kiré	Tondl Kire		2012-09-28	1,2,3,4	1			2008-09-08		
3	10469928	11002910	23.200815	12.835612	23:12:03N	12:50:08E	33QTF7848367399	NF33-01	L	AREA		NG	01				N			Gâret	GARETELGUEBAESSODA	Gâret el Gueba es Soda	Garet el Gueba es Soda	GUEBAESSODA GARETEL	Gueba es Soda, Gâret el	Gueba es Soda, Garet el		2016-08-11	1,2,3,4	1			2016-08-11		
1	10282832	10657989	14.67247	2.451243	14:40:21N	2:27:04E	31PDS4091522172	ND31-06	L	LCTY		NG	09				N				SOBANGOU	So Bangou	So Bangou	SOBANGOU	So Bangou	So Bangou		2012-09-28	1,2,3,4	1			2008-09-08		
3	10315619	10709204	12.32322	2.473621	12:19:24N	2:28:25E	31PDP4276762351	ND31-14	L	LCTY		NG	09				N			Bangou	GANGANIBANGOU	Gangani Bangou	Gangani Bangou	GANGANIBANGOU	Gangani Bangou	Gangani Bangou		2012-09-24	1,2,3,4	1			2008-10-06		
3	-1079997	-1602220	12.270163	2.419811	12:16:13N	2:25:11E	31PDP3690456496	ND31-14	L	LCTY		NG	09				N				DOUNDOUBANGOU	Doundou Bangou	Doundou Bangou	DOUNDOUBANGOU	Doundou Bangou	Doundou Bangou		2012-10-19	1,2,3,4,5	1			1993-09-01		
3	6331591	6543212	17.934167	4.283611	17:56:03N	4:17:01E	31QFV3594683371	NE31-11	L	AREA		NG	09				N				INABEGGUI	I-n-Abeggui	I-n-Abeggui	INABEGGUI	I-n-Abeggui	I-n-Abeggui		2013-03-05	1,2,3,4	1			1993-09-01		
3	6331595	6543216	17.787778	4.313611	17:47:16N	4:18:49E	31QFV3923867194	NE31-11	L	LCTY		NG	09				N				GOUERETCHO	Gouérètcho	Goueretcho	GOUERETCHO	Gouérètcho	Goueretcho		2013-03-05	1,2,3,4	1			1993-09-01		
3	11636586	13962197	12.972729	2.867031	12:58:22N	2:52:01E	31PDQ8557934124	ND31-14	L	LCTY		NG	03				N				DIAMANGA	Diamanga	Diamanga	DIAMANGA	Diamanga	Diamanga		2012-10-12	1,2	1			2012-10-12		
3	11636690	13962379	12.815865	2.76348	12:48:57N	2:45:49E	31PDQ7433316785	ND31-14	L	LCTY		NG	03				N				FABERI	Fabéri	Faberi	FABERI	Fabéri	Faberi		2012-10-12	1,2	1			2012-10-12		
3	6314165	14128650	16.378056	4.570556	16:22:41N	4:34:14E	31QFU6773411403	NE31-16	L	LCTY		NG	06				N				TINAMANEAGHARNI	Ti-n-Amane Agharni	Ti-n-Amane Agharni	TINAMANEAGHARNI	Ti-n-Amane Agharni	Ti-n-Amane Agharni		2006-06-22	1,2,3,4	1			2013-02-28		
3	6314165	6457340	16.378056	4.570556	16:22:41N	4:34:14E	31QFU6773411403	NE31-16	L	LCTY		NG	06				V				TINAMANEARHAMI	Ti-n-Amane Arhami	Ti-n-Amane Arhami	TINAMANEARHAMI	Ti-n-Amane Arhami	Ti-n-Amane Arhami		2006-06-22	1,2,3,4				2013-02-28		
3	6314224	14128653	16.426389	4.714722	16:25:35N	4:42:53E	31QFU8309016876	NE31-16	L	LCTY		NG	06				N				LEKGHAL	Lékghal	Lekghal	LEKGHAL	Lékghal	Lekghal		2006-06-22	1,2,3,4	1			2013-02-28		
3	6314224	6457401	16.426389	4.714722	16:25:35N	4:42:53E	31QFU8309016876	NE31-16	L	LCTY		NG	06				V				LEKRHAL	Lékrhal	Lekrhal	LEKRHAL	Lékrhal	Lekrhal		2006-06-22	1,2,3,4				2013-02-28		
1	10282624	10657780	14.053722	2.219042	14:03:13N	2:13:09E	31PDR1568153807	ND31-06	L	LCTY		NG	09				N				DIOGOBANGOU	Diogo Bangou	Diogo Bangou	DIOGOBANGOU	Diogo Bangou	Diogo Bangou		2012-09-26	1,2,3,4	1			2008-09-08		
3	-1080342	-1602721	14.735882	2.954828	14:44:09N	2:57:17E	31PDS9513829114	ND31-06	L	LCTY		NG	09				N				FARANWILI	Faranwili	Faranwili	FARANWILI	Faranwili	Faranwili		2012-09-26	1,2,3,4,5	1			1993-09-01		
1	10282717	10657873	14.311571	2.058259	14:18:42N	2:03:30E	31PCR9843582391	ND31-06	L	LCTY		NG	09				N				TINGA	Tinga	Tinga	TINGA	Tinga	Tinga		2012-09-27	1,2,3,4	1			2008-09-08		
1	10282749	10657905	14.395603	2.403749	14:23:44N	2:24:13E	31PDR3572191562	ND31-06	L	LCTY		NG	09				N				DAKA	Daka	Daka	DAKA	Daka	Daka		2012-09-27	1,2,3,4	1			2008-09-08		
1	10282781	10657937	14.472434	2.773528	14:28:21N	2:46:25E	31PDR7559499988	ND31-06	L	LCTY		NG	09				N				TOGWEY	Togwèy	Togwey	TOGWEY	Togwèy	Togwey		2012-09-27	1,2,3,4	1			2008-09-08		
3	9210733	9278623	19.083333	7.333333	19:05:00N	7:20:00E	32QLG2465110882	NE32-01	L	AREA		NG	01				N				TEKANAI	Tékanaï	Tekanai	TEKANAI	Tékanaï	Tekanai		2005-06-08	1,2,3,4	1			2005-05-27		
3	6329952	6541321	16.381389	7.558611	16:22:53N	7:33:31E	32QLD4606611669	NE32-14	L	LCTY		NG	01				N				THAZE	T’Hazé	T'Haze	THAZE	T’Hazé	T'Haze		2006-09-15	1,2,3,4	1			2013-05-09		
3	10223452	10544685	13.916828	11.908738	13:55:01N	11:54:31E	32PRA1435040448	ND32-12	L	LCTY		NG	02				N				KOROFOURANAM	Korofouranam	Korofouranam	KOROFOURANAM	Korofouranam	Korofouranam		2013-01-25	1,2,3,4	1			2008-07-22		
3	10307320	10694581	14.941233	1.457153	14:56:28N	1:27:26E	31PCS3407052402	ND31-05	L	LCTY		NG	09				N				TINTAFADAT	Ti-n-Tafadat	Ti-n-Tafadat	TINTAFADAT	Ti-n-Tafadat	Ti-n-Tafadat		2013-03-06	1,2,3,4	1			2008-09-19		
3	10307320	10694789	14.941233	1.457153	14:56:28N	1:27:26E	31PCS3407052402	ND31-05	L	LCTY		NG	09				V				TINTAFADAT	Tin Tafadat	Tin Tafadat	TINTAFADAT	Tin Tafadat	Tin Tafadat		2013-03-06	1,2,3,4				2008-09-19		
3	10307460	10694722	14.210475	1.544975	14:12:38N	1:32:42E	31PCR4300071493	ND31-06	L	LCTY		NG	09				N				TINABAO	Ti-n-Abao	Ti-n-Abao	TINABAO	Ti-n-Abao	Ti-n-Abao		2013-03-15	1,2,3,4	1			2008-09-19		
3	10307460	10694800	14.210475	1.544975	14:12:38N	1:32:42E	31PCR4300071493	ND31-06	L	LCTY		NG	09				V				TINABAO	Tin Abao	Tin Abao	TINABAO	Tin Abao	Tin Abao		2013-03-15	1,2,3,4				2008-09-19		
3	10307459	10694799	14.22303	1.533208	14:13:23N	1:32:00E	31PCR4173972890	ND31-06	L	LCTY		NG	09				V				TINTOULOUM	Tin Touloum	Tin Touloum	TINTOULOUM	Tin Touloum	Tin Touloum		2013-03-15	1,2,3,4				2008-09-19		
3	10307459	10694721	14.22303	1.533208	14:13:23N	1:32:00E	31PCR4173972890	ND31-06	L	LCTY		NG	09				N				TINTOULOUM	Ti-n-Touloum	Ti-n-Touloum	TINTOULOUM	Ti-n-Touloum	Ti-n-Touloum		2013-03-15	1,2,3,4	1			2008-09-19		
3	10307436	10694698	14.219513	1.302647	14:13:10N	1:18:10E	31PCR1685372670	ND31-05	L	LCTY		NG	09				V				BEDEDEWA	Bédé Déwa	Bede Dewa	BEDEDEWA	Bédé Déwa	Bede Dewa		2013-03-13	1,2,3,4				2013-03-13		
3	10307436	14155497	14.219513	1.302647	14:13:10N	1:18:10E	31PCR1685372670	ND31-05	L	LCTY		NG	09				N				BEDEDEOUA	Bédé Déoua	Bede Deoua	BEDEDEOUA	Bédé Déoua	Bede Deoua		2013-03-13	1,2,3,4	1			2013-03-13		
3	10307487	10694749	14.062796	1.713726	14:03:46N	1:42:49E	31PCR6112255050	ND31-06	L	LCTY		NG	09				N				TIVOLSARAY	Tivol Saray	Tivol Saray	TIVOLSARAY	Tivol Saray	Tivol Saray		2013-03-15	1,2,3,4	1			2008-09-19		
3	-1080455	-1602870	14.014596	1.029684	14:00:53N	1:01:47E	31PBR8720050227	ND31-05	L	LCTY		NG	09				N				FIROKOYRE	Firo Koyré	Firo Koyre	FIROKOYRE	Firo Koyré	Firo Koyre		2013-03-12	1,2,3,4,5	1			2013-03-12		
3	-1080455	-1602869	14.014596	1.029684	14:00:53N	1:01:47E	31PBR8720050227	ND31-05	L	LCTY		NG	09				V				FIROKOIRE	Firo Koiré	Firo Koire	FIROKOIRE	Firo Koiré	Firo Koire		2013-03-12	1,2,3,4,5				2013-03-12		
3	10307359	10694620	14.71735	1.392854	14:43:02N	1:23:34E	31PCS2697527681	ND31-05	L	LCTY		NG	09				N				TIBA	Tiba	Tiba	TIBA	Tiba	Tiba		2013-03-06	1,2,3,4	1			2008-09-19		
3	10307410	10694671	14.38065	1.363716	14:22:50N	1:21:49E	31PCR2357090451	ND31-05	L	LCTY		NG	09				N				TOKA	Toka	Toka	TOKA	Toka	Toka		2013-03-14	1,2,3,4	1			2008-09-19		
3	10307356	10694617	14.789816	1.364946	14:47:23N	1:21:54E	31PCS2402835720	ND31-05	L	LCTY		NG	09				V				GONDEZIDEO	Gondézidéo	Gondezideo	GONDEZIDEO	Gondézidéo	Gondezideo		2013-03-06	1,2,3,4				2013-03-06		
3	10307356	14135017	14.789816	1.364946	14:47:23N	1:21:54E	31PCS2402835720	ND31-05	L	LCTY		NG	09				N				GONDIZEDEYO	Gondizé Deyo	Gondize Deyo	GONDIZEDEYO	Gondizé Deyo	Gondize Deyo		2013-03-06	1,2,3,4	1			2013-03-06		
3	10307355	10694616	14.825045	1.377556	14:49:30N	1:22:39E	31PCS2541439608	ND31-05	L	LCTY		NG	09				N				DAKOIDE	Dakoidé	Dakoide	DAKOIDE	Dakoidé	Dakoide		2013-03-06	1,2,3,4	1			2008-09-19		
